Legend: waktu, epoch 1970, epoch 1980, latitude, longitude, altitude, gx, gy, gz, ax, ay, az 
(2023-05-26_16-47-27.874, 1685094447.872103, 1369129647.872103, -7.313613833333333, 112.78978766666667, 20.9, -0.16237689554691315, 0.007656801491975784, -0.05740971118211746, -1.0665165185928345, 0.9019863605499268, -9.822815895080566) 
(2023-05-26_16-47-27.951, 1685094447.950653, 1369129647.950653, -7.313613833333333, 112.78978766666667, 20.9, 0.042185768485069275, 0.18399851024150848, -0.008410381153225899, 1.57926344871521, 1.0664594173431396, -10.649539947509766) 
(2023-05-26_16-47-28.182, 1685094448.181252, 1369129648.181252, -7.313613833333333, 112.78978766666667, 20.9, 0.14745405316352844, 0.11408457159996033, -0.03830897808074951, 2.9422435760498047, -2.151374340057373, -10.303393363952637) 
(2023-05-26_16-47-28.267, 1685094448.264971, 1369129648.264971, -7.313613833333333, 112.78978766666667, 20.9, -0.06818320602178574, -0.2638923227787018, 0.02375490963459015, -0.12605664134025574, 0.5579642653465271, -8.262632369995117) 
(2023-05-26_16-47-28.361, 1685094448.359741, 1369129648.359741, -7.313613833333333, 112.78978766666667, 20.9, 0.04726717621088028, 0.17648501694202423, 0.04655326157808304, 0.6763263940811157, -2.2011332511901855, -8.935786247253418) 
(2023-05-26_16-47-28.437, 1685094448.436794, 1369129648.436794, -7.313613833333333, 112.78978766666667, 20.9, -0.14754439890384674, -0.14215783774852753, 0.005372880958020687, 1.3565539121627808, -0.9165263175964355, -9.888930320739746) 
(2023-05-26_16-47-28.517, 1685094448.515255, 1369129648.515255, -7.313613833333333, 112.78978766666667, 20.9, -0.14583688974380493, 0.10215195268392563, -0.037517085671424866, -1.1568611860275269, 0.11373784393072128, -9.248425483703613) 
(2023-05-26_16-47-28.595, 1685094448.594805, 1369129648.594805, -7.313613833333333, 112.78978766666667, 20.9, -0.07027840614318848, 0.07054402679204941, -0.00845647044479847, 0.7426694631576538, 0.3884104788303375, -10.716065406799316) 
(2023-05-26_16-47-28.782, 1685094448.780135, 1369129648.780135, -7.313613833333333, 112.78978766666667, 20.9, 0.013595862314105034, 0.009655925445258617, -0.017715048044919968, 1.2094367742538452, -0.45793917775154114, -10.559046745300293) 
(2023-05-26_16-47-28.881, 1685094448.878147, 1369129648.878147, -7.313613833333333, 112.78978766666667, 20.9, -0.04151974618434906, 0.056020669639110565, -0.024780040606856346, 0.11305413395166397, 0.37075212597846985, -9.225753784179688) 
(2023-05-26_16-47-28.958, 1685094448.957645, 1369129648.957645, -7.313613833333333, 112.78978766666667, 20.9, 0.030853962525725365, 0.006623344495892525, -0.0011656377464532852, 0.5084413290023804, -0.35130512714385986, -9.14521598815918) 
(2023-05-26_16-47-29.039, 1685094449.03717, 1369129649.03717, -7.313613833333333, 112.78978766666667, 20.9, -0.032425180077552795, 0.007495610974729061, 0.008362757973372936, -0.6101644039154053, 0.08957554399967194, -8.894617080688477) 
(2023-05-26_16-47-29.115, 1685094449.11372, 1369129649.11372, -7.313613833333333, 112.78978766666667, 20.9, 0.0789724662899971, 0.1620892435312271, -0.004542987328022718, 2.09224009513855, 0.9040027856826782, -9.816803932189941) 
(2023-05-26_16-47-29.210, 1685094449.208597, 1369129649.208597, -7.313613833333333, 112.78978766666667, 20.9, 0.02246844954788685, -0.08366020023822784, 0.017402533441781998, 1.3898826837539673, -0.868794858455658, -9.951205253601074) 
(2023-05-26_16-47-29.440, 1685094449.438202, 1369129649.438202, -7.313613833333333, 112.78978766666667, 20.9, -0.18552429974079132, 0.040627021342515945, -0.04539681598544121, 0.07786068320274353, -0.39040321111679077, -11.170815467834473) 
(2023-05-26_16-47-29.555, 1685094449.554023, 1369129649.554023, -7.313613833333333, 112.78978766666667, 20.9, -0.15317124128341675, -0.010769674554467201, -0.035958245396614075, 0.2729933261871338, 1.2076678276062012, -8.277055740356445) 
(2023-05-26_16-47-29.668, 1685094449.665548, 1369129649.665548, -7.313613833333333, 112.78978766666667, 20.9, 0.024708883836865425, -0.03285037726163864, 0.05447039008140564, -0.3701293170452118, 0.7070704698562622, -7.088778972625732) 
(2023-05-26_16-47-29.760, 1685094449.75861, 1369129649.75861, -7.313613833333333, 112.78978766666667, 20.9, -0.0823034718632698, 0.12385732680559158, -0.009283353574573994, 0.7761526107788086, 1.1934895515441895, -7.290946006774902) 
(2023-05-26_16-47-29.839, 1685094449.838483, 1369129649.838483, -7.313613833333333, 112.78978766666667, 20.9, 0.07069802284240723, -0.09235949069261551, -0.061722006648778915, 0.5050797462463379, 2.1253132820129395, -8.089958190917969) 
(2023-05-26_16-47-30.041, 1685094450.034069, 1369129650.034069, -7.313305166666667, 112.7897215, 20.7, -0.003954850137233734, -0.10783927887678146, 0.0539974719285965, 2.705259084701538, -1.42066490650177, -11.643806457519531) 
(2023-05-26_16-47-30.141, 1685094450.138223, 1369129650.138223, -7.313305166666667, 112.7897215, 20.7, -0.25561678409576416, 0.04027702659368515, -0.048094090074300766, 0.5472977161407471, -3.603111982345581, -11.54211711883545) 
(2023-05-26_16-47-30.219, 1685094450.21738, 1369129650.21738, -7.313305166666667, 112.7897215, 20.7, -0.21538059413433075, -0.08562187105417252, -0.1317506581544876, 0.7872254848480225, 2.1003832817077637, -9.373943328857422) 
(2023-05-26_16-47-30.297, 1685094450.296321, 1369129650.296321, -7.313305166666667, 112.7897215, 20.7, -0.006393894553184509, -0.1460769772529602, 0.11269426345825195, -1.4024266004562378, 1.7924854755401611, -7.9395246505737305) 
(2023-05-26_16-47-30.375, 1685094450.374792, 1369129650.374792, -7.313305166666667, 112.7897215, 20.7, -0.11147888004779816, 0.19428220391273499, -0.016941124573349953, 0.3204427659511566, 0.8350390791893005, -7.879788875579834) 
(2023-05-26_16-47-30.611, 1685094450.60988, 1369129650.60988, -7.313305166666667, 112.7897215, 20.7, -0.03394049033522606, 0.0780656635761261, -0.0004143323749303818, 2.240147352218628, 0.8033087849617004, -10.123576164245605) 
(2023-05-26_16-47-30.710, 1685094450.704468, 1369129650.704468, -7.313305166666667, 112.7897215, 20.7, -0.13755843043327332, 0.016825804486870766, -0.007919604890048504, 0.8358362913131714, -1.863425374031067, -11.4312162399292) 
(2023-05-26_16-47-30.802, 1685094450.799997, 1369129650.799997, -7.313305166666667, 112.7897215, 20.7, -0.06343626230955124, -0.16997410356998444, 0.013704824261367321, 0.11357681453227997, 0.9533374309539795, -10.140240669250488) 
(2023-05-26_16-47-30.880, 1685094450.879202, 1369129650.879202, -7.313305166666667, 112.7897215, 20.7, -0.11414901167154312, 0.1309814602136612, 0.013765341602265835, 1.193886637687683, -0.8633315563201904, -9.112773895263672) 
(2023-05-26_16-47-30.961, 1685094450.958704, 1369129650.958704, -7.313305166666667, 112.7897215, 20.7, -0.05628683418035507, -0.03532104194164276, -0.06847531348466873, 0.47699785232543945, 1.9387623071670532, -8.353475570678711) 
(2023-05-26_16-47-31.055, 1685094451.05322, 1369129651.05322, -7.313305166666667, 112.7897215, 20.7, 0.21778777241706848, -0.06155386567115784, -0.05945064499974251, -1.1334342956542969, 0.023136571049690247, -8.860538482666016) 
(2023-05-26_16-47-31.134, 1685094451.132287, 1369129651.132287, -7.313305166666667, 112.7897215, 20.7, 0.11888867616653442, 0.13090293109416962, 0.027436479926109314, 0.69464111328125, -0.04128551483154297, -9.978652000427246) 
(2023-05-26_16-47-31.214, 1685094451.211526, 1369129651.211526, -7.313305166666667, 112.7897215, 20.7, -0.016636474058032036, -0.15501360595226288, 0.014438574202358723, -2.4098684787750244, -1.2005661725997925, -10.785321235656738) 
(2023-05-26_16-47-31.308, 1685094451.306055, 1369129651.306055, -7.313305166666667, 112.7897215, 20.7, 0.003176013007760048, 0.3795427680015564, -0.022611362859606743, 5.007980823516846, -2.0152385234832764, -11.402493476867676) 
(2023-05-26_16-47-31.404, 1685094451.401619, 1369129651.401619, -7.313305166666667, 112.7897215, 20.7, -0.16647818684577942, -0.33724427223205566, -0.023966781795024872, -1.2606703042984009, 0.38569381833076477, -10.210881233215332) 
(2023-05-26_16-47-31.497, 1685094451.496211, 1369129651.496211, -7.313305166666667, 112.7897215, 20.7, 0.09243817627429962, 0.02841155044734478, -0.0016201278194785118, 1.4126020669937134, -0.21370670199394226, -9.51496410369873) 
(2023-05-26_16-47-31.577, 1685094451.575646, 1369129651.575646, -7.313305166666667, 112.7897215, 20.7, -0.09347876161336899, -0.1437004953622818, -0.001136045902967453, -0.19279447197914124, 0.9737486839294434, -8.463471412658691) 
(2023-05-26_16-47-31.673, 1685094451.670461, 1369129651.670461, -7.313305166666667, 112.7897215, 20.7, 0.1454838067293167, -0.036251671612262726, -0.03050708770751953, -0.4093293249607086, -0.33636558055877686, -9.479453086853027) 
(2023-05-26_16-47-31.857, 1685094451.85651, 1369129651.85651, -7.313305166666667, 112.7897215, 20.7, 0.022668806836009026, -0.05364013463258743, 0.03012097254395485, -1.6830393075942993, -0.8088885545730591, -10.18718433380127) 
(2023-05-26_16-47-31.943, 1685094451.940753, 1369129651.940753, -7.313305166666667, 112.7897215, 20.7, -0.009654195979237556, 0.042716436088085175, -0.03377338498830795, 0.5702130794525146, 0.045220792293548584, -9.389321327209473) 
(2023-05-26_16-47-32.038, 1685094452.03577, 1369129652.03577, -7.313305166666667, 112.7897215, 20.7, -0.047961220145225525, 0.12718892097473145, -0.03662830963730812, -1.3280847072601318, 0.20942100882530212, -9.353548049926758) 
(2023-05-26_16-47-32.132, 1685094452.13074, 1369129652.13074, -7.313305166666667, 112.7897215, 20.7, 0.06662251800298691, 0.07264570891857147, -0.06227080523967743, 0.9413306713104248, 0.47962677478790283, -9.777443885803223) 
(2023-05-26_16-47-32.209, 1685094452.208917, 1369129652.208917, -7.313305166666667, 112.7897215, 20.7, -0.03755885362625122, 0.09092629700899124, 0.0007512280717492104, 2.832010507583618, -1.2860891819000244, -10.250052452087402) 
(2023-05-26_16-47-32.398, 1685094452.397027, 1369129652.397027, -7.313305166666667, 112.7897215, 20.7, -0.07062173634767532, 0.14301973581314087, -0.035542309284210205, -0.47594842314720154, -0.006642334163188934, -9.718663215637207) 
(2023-05-26_16-47-32.511, 1685094452.509593, 1369129652.509593, -7.313305166666667, 112.7897215, 20.7, -0.02260558493435383, -0.23168952763080597, 0.002460116520524025, 1.3559885025024414, -0.08013936132192612, -10.036901473999023) 
(2023-05-26_16-47-32.608, 1685094452.605141, 1369129652.605141, -7.313305166666667, 112.7897215, 20.7, -0.05071466416120529, 0.15523894131183624, 0.011478970758616924, -0.020707562565803528, 0.9731504917144775, -9.196497917175293) 
(2023-05-26_16-47-32.699, 1685094452.697705, 1369129652.697705, -7.313305166666667, 112.7897215, 20.7, -0.03144027292728424, -0.14148803055286407, -0.01800173707306385, 1.5742077827453613, 0.3022080063819885, -9.79263687133789) 
(2023-05-26_16-47-32.918, 1685094452.91334, 1369129652.91334, -7.31329, 112.78971866666667, 20.7, 0.009657545015215874, -0.41187596321105957, -0.0004998026415705681, -1.5706679821014404, -0.01970941573381424, -9.20493221282959) 
(2023-05-26_16-47-32.998, 1685094452.997226, 1369129652.997226, -7.31329, 112.78971866666667, 20.7, -0.04502813518047333, 0.19457213580608368, -0.0014422135427594185, -1.1993911266326904, 0.04195722937583923, -9.444801330566406) 
(2023-05-26_16-47-33.076, 1685094453.074182, 1369129653.074182, -7.31329, 112.78971866666667, 20.7, -0.0279428418725729, -0.14061239361763, 0.09612122923135757, -2.425077199935913, -0.3782983720302582, -10.59321117401123) 
(2023-05-26_16-47-33.327, 1685094453.324387, 1369129653.324387, -7.31329, 112.78971866666667, 20.7, 0.011485012248158455, 0.1622396558523178, 0.03182239085435867, 1.569762110710144, -0.2569364011287689, -9.63491153717041) 
(2023-05-26_16-47-33.423, 1685094453.421906, 1369129653.421906, -7.31329, 112.78971866666667, 20.7, -0.04833704233169556, -0.007439443841576576, 0.04862777888774872, 1.6008647680282593, 1.0771753787994385, -8.724081039428711) 
(2023-05-26_16-47-33.501, 1685094453.499499, 1369129653.499499, -7.31329, 112.78971866666667, 20.7, 0.10851077735424042, -0.1324986219406128, 0.07950980961322784, 0.09040598571300507, -0.1123807355761528, -9.858269691467285) 
(2023-05-26_16-47-33.595, 1685094453.593081, 1369129653.593081, -7.31329, 112.78971866666667, 20.7, 0.007004432380199432, 0.015017233788967133, 0.02129809558391571, 1.2023378610610962, 0.46063220500946045, -9.198192596435547) 
(2023-05-26_16-47-33.796, 1685094453.792185, 1369129653.792185, -7.31329, 112.78971866666667, 20.7, -0.008679538033902645, -0.026073185727000237, -0.007307381369173527, 1.4369282722473145, 0.26851844787597656, -10.36727237701416) 
(2023-05-26_16-47-33.877, 1685094453.876197, 1369129653.876197, -7.31329, 112.78971866666667, 20.7, -0.029898948967456818, 0.10242410749197006, 0.06176513433456421, -0.3706505596637726, -0.6377241611480713, -9.795804023742676) 
(2023-05-26_16-47-34.076, 1685094454.073029, 1369129654.073029, -7.31329, 112.78971866666667, 20.7, -0.03322377800941467, 0.057642869651317596, 0.05579549819231033, -0.2819492816925049, 0.667394757270813, -9.316132545471191) 
(2023-05-26_16-47-34.336, 1685094454.333969, 1369129654.333969, -7.31329, 112.78971866666667, 20.7, -0.019691262394189835, 0.1730165183544159, 0.06462539732456207, 2.3800697326660156, -1.1471381187438965, -10.350041389465332) 
(2023-05-26_16-47-34.544, 1685094454.541631, 1369129654.541631, -7.31329, 112.78971866666667, 20.7, -0.015561324544250965, 0.040624722838401794, 0.03455740585923195, 0.3192160725593567, -0.34693530201911926, -10.088580131530762) 
(2023-05-26_16-47-34.732, 1685094454.729722, 1369129654.729722, -7.31329, 112.78971866666667, 20.7, -0.0988847017288208, -0.015587879344820976, 0.022228583693504333, 0.5705114603042603, 0.5132647752761841, -10.016491889953613) 
(2023-05-26_16-47-34.950, 1685094454.948784, 1369129654.948784, -7.31329, 112.78971866666667, 20.7, -0.051099881529808044, 0.01877010613679886, 0.09674098342657089, 1.5648810863494873, -0.38108301162719727, -9.429022789001465) 
(2023-05-26_16-47-35.155, 1685094455.15487, 1369129655.15487, -7.31329, 112.78971866666667, 20.7, 0.003155866637825966, 0.04787277430295944, 0.09928705543279648, 1.1408754587173462, 0.7232486009597778, -9.739202499389648) 
(2023-05-26_16-47-35.399, 1685094455.397853, 1369129655.397853, -7.31329, 112.78971866666667, 20.7, -0.031835585832595825, 0.0057445429265499115, 0.17130190134048462, 1.8219985961914062, -0.45787397027015686, -9.573052406311035) 
(2023-05-26_16-47-35.658, 1685094455.654829, 1369129655.654829, -7.31329, 112.78971866666667, 20.7, -0.005572786554694176, 0.01034475490450859, 0.11829352378845215, 0.5986160039901733, 0.618584394454956, -9.709917068481445) 
(2023-05-26_16-47-35.744, 1685094455.743349, 1369129655.743349, -7.31329, 112.78971866666667, 20.7, -0.038530632853507996, 0.1191132590174675, 0.19898109138011932, 2.289135217666626, -0.7502210140228271, -10.172476768493652) 
(2023-05-26_16-47-35.962, 1685094455.95967, 1369129655.95967, -7.31329, 112.78971866666667, 20.7, -0.061083681881427765, 0.04788580536842346, 0.18326272070407867, 1.4701932668685913, -0.12325536459684372, -10.032264709472656) 
(2023-05-26_16-47-36.047, 1685094456.044185, 1369129656.044185, -7.31329, 112.78971866666667, 20.7, 0.02275710366666317, 0.09864092618227005, 0.17669399082660675, 1.455875039100647, -0.34776514768600464, -9.816849708557129) 
(2023-05-26_16-47-36.142, 1685094456.138319, 1369129656.138319, -7.31329, 112.78971866666667, 20.7, -0.06218242645263672, -0.06446552276611328, 0.20803135633468628, 1.7403178215026855, 0.6558166146278381, -9.720762252807617) 
(2023-05-26_16-47-36.342, 1685094456.341673, 1369129656.341673, -7.31329, 112.78971866666667, 20.7, 0.00322529673576355, -0.0008720923215150833, 0.1860976219177246, 1.3648433685302734, 0.1352013647556305, -9.620071411132812) 
(2023-05-26_16-47-36.440, 1685094456.43937, 1369129656.43937, -7.31329, 112.78971866666667, 20.7, -0.0047045499086380005, 0.006427453830838203, 0.19275738298892975, 0.5994148254394531, -0.08893350511789322, -9.868410110473633) 
(2023-05-26_16-47-36.519, 1685094456.518407, 1369129656.518407, -7.31329, 112.78971866666667, 20.7, 0.04144681245088577, -0.10560563951730728, 0.19389961659908295, -0.35749971866607666, 0.31361323595046997, -9.5413818359375) 
(2023-05-26_16-47-36.599, 1685094456.597666, 1369129656.597666, -7.31329, 112.78971866666667, 20.7, -0.059934064745903015, 0.09117233008146286, 0.268559068441391, 2.1597743034362793, 0.17246568202972412, -10.075972557067871) 
(2023-05-26_16-47-36.692, 1685094456.690147, 1369129656.690147, -7.31329, 112.78971866666667, 20.7, -0.008317344821989536, -0.11143434792757034, 0.2102118730545044, 1.6884684562683105, 0.2447289228439331, -9.826329231262207) 
(2023-05-26_16-47-36.902, 1685094456.899504, 1369129656.899504, -7.313275166666667, 112.78971566666667, 20.7, -0.05215200036764145, 0.04702771455049515, 0.2730020582675934, 1.4168436527252197, -0.2612079977989197, -9.02165412902832) 
(2023-05-26_16-47-36.977, 1685094456.975522, 1369129656.975522, -7.313275166666667, 112.78971566666667, 20.7, -0.05105195939540863, 0.008940349332988262, 0.2908259928226471, 1.5223238468170166, 0.010579131543636322, -9.960397720336914) 
(2023-05-26_16-47-37.056, 1685094457.05565, 1369129657.05565, -7.313275166666667, 112.78971566666667, 20.7, 0.04596664011478424, 0.0058397408574819565, 0.26495254039764404, -0.1621088683605194, -0.025955088436603546, -9.584917068481445) 
(2023-05-26_16-47-37.231, 1685094457.230595, 1369129657.230595, -7.313275166666667, 112.78971566666667, 20.7, 0.04338160902261734, -0.06801211088895798, 0.33352768421173096, 0.5464385747909546, -0.22708815336227417, -9.188291549682617) 
(2023-05-26_16-47-37.326, 1685094457.324379, 1369129657.324379, -7.313275166666667, 112.78971566666667, 20.7, -0.03923783451318741, 0.048322588205337524, 0.2724350690841675, 0.8553451299667358, 0.2935678958892822, -9.317646026611328) 
(2023-05-26_16-47-37.583, 1685094457.579013, 1369129657.579013, -7.313275166666667, 112.78971566666667, 20.7, 0.009948981925845146, 0.12875398993492126, 0.32971715927124023, 2.0833311080932617, -0.6442607641220093, -9.151965141296387) 
(2023-05-26_16-47-37.674, 1685094457.671051, 1369129657.671051, -7.313275166666667, 112.78971566666667, 20.7, -0.002446237951517105, -0.12156356126070023, 0.3164461851119995, 1.8066645860671997, 1.3343157768249512, -10.022176742553711) 
(2023-05-26_16-47-37.767, 1685094457.765823, 1369129657.765823, -7.313275166666667, 112.78971566666667, 20.7, -0.06750866025686264, 0.12897196412086487, 0.3294319212436676, 1.3851637840270996, -0.8258128762245178, -10.018229484558105) 
(2023-05-26_16-47-37.980, 1685094457.978417, 1369129657.978417, -7.313275166666667, 112.78971566666667, 20.7, -0.1461198925971985, -0.09102943539619446, 0.3219218850135803, 0.5409829616546631, 0.47082436084747314, -9.111222267150879) 
(2023-05-26_16-47-38.184, 1685094458.182849, 1369129658.182849, -7.313275166666667, 112.78971566666667, 20.7, -0.079496368765831, 0.059546105563640594, 0.3424272835254669, 0.837405800819397, 0.04455973953008652, -10.088926315307617) 
(2023-05-26_16-47-38.398, 1685094458.396312, 1369129658.396312, -7.313275166666667, 112.78971566666667, 20.7, 0.007121400907635689, 0.04032544046640396, 0.35257136821746826, 1.3650239706039429, 0.45998090505599976, -10.031790733337402) 
(2023-05-26_16-47-38.589, 1685094458.586188, 1369129658.586188, -7.313275166666667, 112.78971566666667, 20.7, -0.008262303657829762, -0.05533153563737869, 0.31437984108924866, 1.488101601600647, 0.6608613729476929, -9.648629188537598) 
(2023-05-26_16-47-38.764, 1685094458.762274, 1369129658.762274, -7.313275166666667, 112.78971566666667, 20.7, 0.010238250717520714, -0.0602179616689682, 0.33704209327697754, 1.6356552839279175, 0.13037408888339996, -9.309046745300293) 
(2023-05-26_16-47-38.960, 1685094458.957611, 1369129658.957611, -7.313275166666667, 112.78971566666667, 20.7, 0.008450111374258995, 0.04702324420213699, 0.3702511787414551, 0.03278772532939911, 0.3896057903766632, -9.776472091674805) 
(2023-05-26_16-47-39.063, 1685094459.061608, 1369129659.061608, -7.313275166666667, 112.78971566666667, 20.7, -0.05084199085831642, 0.06860439479351044, 0.43220698833465576, 2.5124568939208984, -0.922266960144043, -9.804023742675781) 
(2023-05-26_16-47-39.141, 1685094459.140483, 1369129659.140483, -7.313275166666667, 112.78971566666667, 20.7, -0.04704803228378296, -0.08875816315412521, 0.345467209815979, 0.7782471179962158, 1.1063594818115234, -9.077576637268066) 
(2023-05-26_16-47-39.314, 1685094459.31205, 1369129659.31205, -7.313275166666667, 112.78971566666667, 20.7, 0.004588458687067032, -0.010154703631997108, 0.4027641713619232, 0.8740298748016357, 0.8957157135009766, -9.48015022277832) 
(2023-05-26_16-47-39.390, 1685094459.389573, 1369129659.389573, -7.313275166666667, 112.78971566666667, 20.7, -0.008836123161017895, -0.06399820744991302, 0.33759447932243347, 1.123212456703186, -0.5196511149406433, -9.98421859741211) 
(2023-05-26_16-47-39.487, 1685094459.48489, 1369129659.48489, -7.313275166666667, 112.78971566666667, 20.7, 0.02014620415866375, 0.03782549500465393, 0.38741037249565125, 0.8852475881576538, -0.27572765946388245, -10.079595565795898) 
(2023-05-26_16-47-39.581, 1685094459.57834, 1369129659.57834, -7.313275166666667, 112.78971566666667, 20.7, -0.06288929283618927, 0.04853101819753647, 0.3602205812931061, 1.3033154010772705, -0.21845796704292297, -9.625006675720215) 
(2023-05-26_16-47-39.800, 1685094459.797575, 1369129659.797575, -7.313275166666667, 112.78971566666667, 20.7, -0.021470632404088974, -0.013157734647393227, 0.3416551947593689, 1.7455025911331177, 0.6555811166763306, -10.09915828704834) 
(2023-05-26_16-47-39.896, 1685094459.895388, 1369129659.895388, -7.313275166666667, 112.78971566666667, 20.7, -0.04539281874895096, -0.06509249657392502, 0.42838793992996216, 1.1087849140167236, -0.5147767066955566, -9.85008716583252) 
(2023-05-26_16-47-39.976, 1685094459.974863, 1369129659.974863, -7.313275166666667, 112.78971566666667, 20.7, -0.017226500436663628, 0.04121880978345871, 0.41716334223747253, 1.7779691219329834, 0.5700061321258545, -9.294569969177246) 
(2023-05-26_16-47-40.072, 1685094460.070387, 1369129660.070387, -7.313275166666667, 112.78971566666667, 20.7, -0.11806785315275192, -0.05363769084215164, 0.37560418248176575, 1.6983484029769897, -0.9498786926269531, -9.223562240600586) 
(2023-05-26_16-47-40.268, 1685094460.265418, 1369129660.265418, -7.313275166666667, 112.78971566666667, 20.7, -0.0026665963232517242, -0.06583478301763535, 0.34616631269454956, -0.7946343421936035, 1.1020172834396362, -10.618099212646484) 
(2023-05-26_16-47-40.358, 1685094460.356954, 1369129660.356954, -7.313275166666667, 112.78971566666667, 20.7, 0.02313198335468769, -0.1186814233660698, 0.41416752338409424, 0.6986185312271118, 0.317452609539032, -9.566519737243652) 
(2023-05-26_16-47-40.455, 1685094460.452483, 1369129660.452483, -7.313260666666666, 112.78971233333333, 20.6, 0.03672558069229126, -0.008907770738005638, 0.4474249482154846, -1.3928221464157104, -1.5640205144882202, -9.627573013305664) 
(2023-05-26_16-47-40.550, 1685094460.547016, 1369129660.547016, -7.313260666666666, 112.78971233333333, 20.6, -0.007526380941271782, -0.028863774612545967, 0.4778384864330292, 3.0667166709899902, 0.5882295966148376, -8.912835121154785) 
(2023-05-26_16-47-40.641, 1685094460.639544, 1369129660.639544, -7.313260666666666, 112.78971233333333, 20.6, 0.10820232331752777, 0.046774983406066895, 0.4151652157306671, -0.5991992950439453, -0.9049597382545471, -9.407739639282227) 
(2023-05-26_16-47-40.885, 1685094460.882638, 1369129660.882638, -7.313260666666666, 112.78971233333333, 20.6, -0.18895097076892853, 0.024500101804733276, 0.3830239474773407, 2.7152514457702637, 0.47356942296028137, -9.324426651000977) 
(2023-05-26_16-47-40.991, 1685094460.989174, 1369129660.989174, -7.313260666666666, 112.78971233333333, 20.6, 0.21082139015197754, 0.022690676152706146, 0.43697813153266907, 1.0429465770721436, -1.6617560386657715, -9.635173797607422) 
(2023-05-26_16-47-41.087, 1685094461.084716, 1369129661.084716, -7.313260666666666, 112.78971233333333, 20.6, -0.13002106547355652, -0.11323387175798416, 0.3842962980270386, 2.772319793701172, 0.6789660453796387, -9.468057632446289) 
(2023-05-26_16-47-41.331, 1685094461.328609, 1369129661.328609, -7.313260666666666, 112.78971233333333, 20.6, 0.16568541526794434, -0.1523992121219635, 0.4428708553314209, -0.2573896646499634, 0.13664108514785767, -9.589500427246094) 
(2023-05-26_16-47-41.434, 1685094461.431133, 1369129661.431133, -7.313260666666666, 112.78971233333333, 20.6, -0.1225580945611, -0.030005378648638725, 0.4591127038002014, 3.25419282913208, -0.14395931363105774, -10.067822456359863) 
(2023-05-26_16-47-41.530, 1685094461.526661, 1369129661.526661, -7.313260666666666, 112.78971233333333, 20.6, 0.1609736979007721, -0.024969587102532387, 0.4888187348842621, 1.260940670967102, 0.42154088616371155, -10.51067066192627) 
(2023-05-26_16-47-41.624, 1685094461.621648, 1369129661.621648, -7.313260666666666, 112.78971233333333, 20.6, -0.21300065517425537, -0.04889132082462311, 0.46494385600090027, 1.9732258319854736, 0.6366069316864014, -9.534236907958984) 
(2023-05-26_16-47-41.859, 1685094461.856045, 1369129661.856045, -7.313260666666666, 112.78971233333333, 20.6, -0.028470968827605247, -0.2262781709432602, 0.4063930809497833, -0.3601045310497284, 2.2356202602386475, -8.72594928741455) 
(2023-05-26_16-47-41.953, 1685094461.950568, 1369129661.950568, -7.313260666666666, 112.78971233333333, 20.6, -0.10387124121189117, 0.12462568283081055, 0.4775981903076172, 2.6643855571746826, -1.5289933681488037, -9.06694507598877) 
(2023-05-26_16-47-42.045, 1685094462.044661, 1369129662.044661, -7.313260666666666, 112.78971233333333, 20.6, 0.11623680591583252, -0.058672867715358734, 0.4063824415206909, 1.279847502708435, 0.43114542961120605, -10.410102844238281) 
(2023-05-26_16-47-42.142, 1685094462.13919, 1369129662.13919, -7.313260666666666, 112.78971233333333, 20.6, -0.13424403965473175, -0.14229035377502441, 0.4466181993484497, 1.8095855712890625, -1.0656228065490723, -10.746895790100098) 
(2023-05-26_16-47-42.236, 1685094462.234744, 1369129662.234744, -7.313260666666666, 112.78971233333333, 20.6, 0.07123904675245285, -0.131514310836792, 0.4747985303401947, -1.1398056745529175, -0.6426424384117126, -11.126485824584961) 
(2023-05-26_16-47-42.346, 1685094462.345282, 1369129662.345282, -7.313260666666666, 112.78971233333333, 20.6, -0.09784042835235596, 0.13030610978603363, 0.43793705105781555, 1.2788983583450317, 0.9954164028167725, -10.007418632507324) 
(2023-05-26_16-47-42.550, 1685094462.547615, 1369129662.547615, -7.313260666666666, 112.78971233333333, 20.6, 0.05733576416969299, -0.0893455222249031, 0.3129001557826996, 1.771530270576477, -0.401503324508667, -11.263739585876465) 
(2023-05-26_16-47-42.662, 1685094462.660158, 1369129662.660158, -7.313260666666666, 112.78971233333333, 20.6, -0.11453131586313248, 0.0014336183667182922, 0.42486757040023804, 2.939157009124756, 0.172212153673172, -9.372761726379395) 
(2023-05-26_16-47-42.774, 1685094462.77168, 1369129662.77168, -7.313260666666666, 112.78971233333333, 20.6, -0.008605170994997025, 0.06343495845794678, 0.3902730345726013, 0.8371142148971558, 0.06860551238059998, -9.849424362182617) 
(2023-05-26_16-47-42.884, 1685094462.881209, 1369129662.881209, -7.313260666666666, 112.78971233333333, 20.6, -0.040316417813301086, -0.05788397789001465, 0.2941327691078186, -0.17777332663536072, 0.8777784705162048, -9.05268669128418) 
(2023-05-26_16-47-43.154, 1685094463.15159, 1369129663.15159, -7.313260666666666, 112.78971233333333, 20.6, -0.0255533829331398, 0.06427383422851562, 0.293791800737381, 2.8128256797790527, -1.3242090940475464, -10.082412719726562) 
